,MESS_DATUM,prec_mm,humidity,temp,sun_min,wind_speed,air_pressure,radiation
14379,2020031914,0.0,75.0,12.9,6.0,4.7,1025.1,115.0
14380,2020031915,0.0,74.0,12.3,16.0,4.9,1024.9,112.0
14381,2020031916,0.0,73.0,12.0,30.0,4.2,1025.1,103.0
14382,2020031917,0.0,77.0,11.1,1.0,3.6,1025.3,56.0
14383,2020031918,0.0,81.0,9.3,0.0,4.4,1026.0,12.0
14384,2020031919,0.0,83.0,8.4,0.0,4.6,1026.4,0.0
14385,2020031920,0.0,79.0,8.4,0.0,3.0,1026.3,0.0
14386,2020032003,0.0,83.0,7.1,0.0,2.4,1025.6,0.0
14387,2020032004,0.0,81.0,7.1,0.0,2.7,1025.7,0.0
14388,2020032005,0.0,80.0,6.8,0.0,2.7,1025.8,0.0
14389,2020032006,0.0,75.0,7.0,0.0,2.7,1025.9,0.0
14390,2020032007,0.0,72.0,7.3,0.0,2.9,1026.0,6.0
14391,2020032008,0.0,68.0,7.4,0.0,3.1,1026.2,17.0
14392,2020032009,0.0,71.0,7.5,0.0,3.4,1026.2,22.0
14393,2020032010,0.0,71.0,8.1,0.0,1.8,1026.2,19.0
14394,2020032011,0.0,70.0,8.3,0.0,2.1,1025.9,35.0
14395,2020032012,0.0,71.0,8.1,0.0,3.1,1025.9,43.0
14396,2020032013,0.0,68.0,8.7,0.0,2.7,1025.9,21.0
14397,2020032014,0.0,66.0,8.8,0.0,3.5,1025.7,35.0
14398,2020032015,0.0,63.0,9.3,0.0,3.2,1025.3,37.0
14399,2020032016,0.0,49.0,9.2,0.0,4.1,1025.4,23.0
14400,2020032017,0.0,55.0,8.2,0.0,4.9,1026.0,14.0
14401,2020032018,0.0,59.0,8.1,0.0,3.0,1026.2,7.0
14402,2020032019,0.0,65.0,7.6,0.0,4.5,1026.4,0.0
14403,2020032020,0.0,68.0,7.2,0.0,4.4,1026.8,0.0
14404,2020032103,0.0,85.0,3.3,0.0,5.8,1028.9,0.0
14405,2020032104,0.0,83.0,2.5,0.0,6.4,1029.6,0.0
14406,2020032105,0.0,85.0,1.7,0.0,6.1,1030.0,0.0
14407,2020032106,0.0,86.0,1.8,5.0,5.4,1030.5,1.0
14408,2020032107,0.0,78.0,2.6,57.0,5.9,1030.7,23.0
14409,2020032108,0.0,75.0,3.3,39.0,7.4,1031.2,78.0
14410,2020032109,0.0,65.0,4.6,11.0,7.0,1031.5,114.0
14411,2020032110,0.0,60.0,4.5,8.0,7.7,1031.8,107.0
14412,2020032111,0.0,50.0,5.8,20.0,7.9,1031.8,82.0
14413,2020032112,0.0,47.0,5.7,17.0,7.6,1031.8,225.0
14414,2020032113,0.0,48.0,6.2,25.0,7.4,1031.5,224.0
14415,2020032114,0.0,43.0,6.1,47.0,6.9,1031.1,187.0
14416,2020032115,0.0,39.0,6.3,56.0,6.8,1031.0,168.0
14417,2020032116,0.0,40.0,5.9,60.0,6.7,1031.2,114.0
14418,2020032117,0.0,42.0,5.0,60.0,6.8,1031.5,77.0
14419,2020032118,0.0,46.0,4.1,2.0,5.7,1032.0,23.0
14420,2020032119,0.0,50.0,3.2,0.0,4.5,1032.7,1.0
14421,2020032120,0.0,57.0,2.5,0.0,5.5,1033.2,0.0
14422,2020032203,0.0,73.0,-1.1,0.0,3.8,1035.3,0.0
14423,2020032204,0.0,75.0,-1.5,0.0,3.9,1035.4,0.0
14424,2020032205,0.0,78.0,-2.0,0.0,3.0,1035.8,0.0
14425,2020032206,0.0,81.0,-2.4,7.0,2.1,1036.3,1.0
14426,2020032207,0.0,66.0,0.4,60.0,2.9,1036.6,25.0
14427,2020032208,0.0,64.0,1.8,60.0,4.9,1036.9,81.0
14428,2020032209,0.0,50.0,3.1,58.0,6.2,1037.0,137.0
14429,2020032210,0.0,50.0,3.7,59.0,6.9,1037.3,194.0
14430,2020032211,0.0,47.0,5.1,59.0,6.4,1037.3,219.0
14431,2020032212,0.0,39.0,5.2,54.0,6.3,1037.3,238.0
14432,2020032213,0.0,33.0,5.1,59.0,5.8,1037.2,236.0
14433,2020032214,0.0,36.0,5.5,60.0,5.7,1036.9,229.0
14434,2020032215,0.0,33.0,5.3,60.0,5.8,1036.8,189.0
14435,2020032216,0.0,31.0,4.9,60.0,5.4,1036.9,138.0
14436,2020032217,0.0,30.0,3.9,60.0,5.1,1037.4,80.0
14437,2020032218,0.0,34.0,2.2,4.0,4.6,1038.0,24.0
14438,2020032219,0.0,34.0,1.8,0.0,3.2,1038.8,1.0
14439,2020032220,0.0,36.0,1.2,0.0,2.7,1039.1,0.0
14440,2020032303,0.0,58.0,-3.3,0.0,2.4,1040.6,0.0
14441,2020032304,0.0,60.0,-3.8,0.0,1.8,1040.8,0.0
14442,2020032305,0.0,64.0,-4.1,0.0,2.7,1041.1,0.0
14443,2020032306,0.0,62.0,-2.8,9.0,2.3,1041.3,1.0
14444,2020032307,0.0,56.0,-0.8,60.0,2.7,1041.7,27.0
14445,2020032308,0.0,50.0,1.0,60.0,2.8,1041.8,82.0
14446,2020032309,0.0,41.0,2.7,60.0,2.6,1041.6,142.0
14447,2020032310,0.0,33.0,3.8,60.0,4.3,1041.2,191.0
14448,2020032311,0.0,32.0,4.3,60.0,4.0,1040.5,226.0
14449,2020032312,0.0,30.0,4.9,60.0,3.5,1039.9,242.0
14450,2020032313,0.0,33.0,5.2,60.0,3.9,1039.5,242.0
14451,2020032314,0.0,33.0,5.8,60.0,4.1,1039.0,223.0
14452,2020032315,0.0,31.0,5.5,60.0,3.8,1038.5,188.0
14453,2020032316,0.0,33.0,5.3,60.0,3.9,1038.0,137.0
14454,2020032317,0.0,35.0,4.3,60.0,4.2,1038.0,80.0
14455,2020032318,0.0,38.0,3.1,4.0,3.9,1038.5,24.0
14456,2020032319,0.0,39.0,2.9,0.0,2.3,1038.5,1.0
14457,2020032320,0.0,42.0,2.3,0.0,1.9,1038.5,0.0
14458,2020032403,0.0,55.0,-2.0,0.0,1.9,1038.5,0.0
14459,2020032404,0.0,59.0,-3.6,0.0,1.5,1039.1,0.0
14460,2020032405,0.0,59.0,-2.9,0.0,1.6,1039.1,0.0
14461,2020032406,0.0,62.0,-2.4,10.0,1.5,1039.3,1.0
14462,2020032407,0.0,51.0,-0.3,60.0,2.5,1039.5,28.0
14463,2020032408,0.0,43.0,1.9,60.0,2.9,1039.9,85.0
14464,2020032409,0.0,33.0,3.6,60.0,3.6,1039.5,142.0
14465,2020032410,0.0,31.0,4.4,60.0,4.5,1039.4,191.0
14466,2020032411,0.0,27.0,5.5,60.0,4.1,1038.5,226.0
14467,2020032412,0.0,26.0,6.7,60.0,4.2,1037.9,246.0
14468,2020032413,0.0,26.0,7.5,60.0,4.3,1037.2,247.0
14469,2020032414,0.0,25.0,8.0,60.0,3.8,1036.4,225.0
14470,2020032415,0.0,26.0,7.9,60.0,3.5,1036.1,191.0
14471,2020032416,0.0,25.0,7.6,60.0,3.9,1035.5,139.0
14472,2020032417,0.0,23.0,7.0,60.0,3.6,1035.6,81.0
14473,2020032418,0.0,28.0,5.5,5.0,3.1,1035.8,26.0
14474,2020032419,0.0,36.0,3.9,0.0,3.3,1036.0,1.0
14475,2020032420,0.0,37.0,3.5,0.0,3.5,1035.9,0.0
14476,2020032503,0.0,55.0,-1.9,0.0,2.5,1035.2,0.0
14477,2020032504,0.0,56.0,-2.1,0.0,2.8,1035.2,0.0
14478,2020032505,0.0,60.0,-3.1,0.0,2.4,1035.1,0.0
14479,2020032506,0.0,57.0,-1.4,14.0,2.9,1035.0,1.0
14480,2020032507,0.0,47.0,1.0,60.0,3.3,1035.6,29.0
14481,2020032508,0.0,38.0,3.1,60.0,4.4,1035.4,85.0
14482,2020032509,0.0,36.0,4.3,60.0,5.1,1034.9,144.0
14483,2020032510,0.0,33.0,5.5,60.0,5.2,1034.7,194.0
14484,2020032511,0.0,29.0,6.7,60.0,5.5,1033.9,228.0
14485,2020032512,0.0,28.0,7.7,60.0,4.9,1033.1,246.0
14486,2020032513,0.0,25.0,8.9,60.0,5.4,1032.3,246.0
14487,2020032514,0.0,22.0,9.8,60.0,5.4,1031.8,229.0
14488,2020032515,0.0,25.0,9.4,60.0,5.5,1030.8,193.0
14489,2020032516,0.0,24.0,9.0,60.0,6.9,1030.3,141.0
14490,2020032517,0.0,25.0,8.1,60.0,6.5,1030.1,83.0
14491,2020032518,0.0,27.0,7.0,4.0,5.7,1030.2,27.0
14492,2020032519,0.0,33.0,5.1,0.0,3.9,1030.5,1.0
14493,2020032520,0.0,38.0,3.9,0.0,3.3,1030.5,0.0
14494,2020032603,0.0,50.0,-0.1,0.0,3.9,1029.2,0.0
14495,2020032604,0.0,51.0,-0.2,0.0,4.5,1029.3,0.0
14496,2020032605,0.0,55.0,-0.7,0.0,4.1,1029.4,0.0
14497,2020032606,0.0,54.0,-0.2,9.0,3.7,1029.5,1.0
14498,2020032607,0.0,52.0,1.2,60.0,4.3,1030.2,27.0
14499,2020032608,0.0,45.0,3.3,60.0,4.0,1030.2,80.0
14500,2020032609,0.0,42.0,4.7,60.0,4.2,1029.9,136.0
14501,2020032610,0.0,36.0,6.9,60.0,4.3,1029.4,185.0
14502,2020032611,0.0,35.0,8.1,60.0,5.0,1028.8,224.0
14503,2020032612,0.0,33.0,9.4,60.0,4.9,1028.7,240.0
14504,2020032613,0.0,35.0,10.0,60.0,5.3,1027.6,236.0
14505,2020032614,0.0,34.0,10.7,60.0,6.2,1027.2,217.0
14506,2020032615,0.0,32.0,10.9,60.0,6.0,1026.6,181.0
14507,2020032616,0.0,33.0,10.8,60.0,6.6,1026.5,131.0
14508,2020032617,0.0,34.0,9.9,41.0,6.1,1026.6,75.0
14509,2020032618,0.0,35.0,9.6,0.0,5.4,1027.0,25.0
14510,2020032619,0.0,37.0,8.5,0.0,4.7,1026.9,2.0
14511,2020032620,0.0,39.0,8.0,0.0,4.3,1026.7,0.0
14512,2020032703,0.0,52.0,5.0,0.0,4.1,1025.0,0.0
14513,2020032704,0.0,56.0,4.3,0.0,3.6,1024.7,0.0
14514,2020032705,0.0,59.0,3.6,0.0,4.1,1024.9,0.0
14515,2020032706,0.0,55.0,4.7,0.0,3.9,1024.9,1.0
14516,2020032707,0.0,56.0,5.9,50.0,4.1,1024.9,25.0
14517,2020032708,0.0,49.0,7.5,60.0,4.1,1024.6,75.0
14518,2020032709,0.0,48.0,9.5,60.0,3.2,1024.5,129.0
14519,2020032710,0.0,43.0,11.4,60.0,3.7,1024.1,178.0
14520,2020032711,0.0,40.0,13.3,60.0,3.5,1023.6,213.0
14521,2020032712,0.0,39.0,14.0,60.0,3.0,1023.2,235.0
14522,2020032713,0.0,39.0,14.9,60.0,3.3,1022.6,235.0
14523,2020032714,0.0,37.0,15.2,60.0,3.5,1022.0,204.0
14524,2020032715,0.0,38.0,15.4,60.0,4.1,1021.4,178.0
14525,2020032716,0.0,38.0,14.8,60.0,4.5,1021.0,131.0
14526,2020032717,0.0,41.0,13.4,51.0,5.0,1021.1,76.0
14527,2020032718,0.0,49.0,10.8,0.0,4.0,1021.5,26.0
14528,2020032719,0.0,51.0,9.9,0.0,2.6,1021.8,2.0
14529,2020032720,0.0,53.0,9.4,0.0,4.4,1021.8,0.0
14530,2020032803,0.0,84.0,2.3,0.0,2.9,1020.8,0.0
14531,2020032804,0.0,88.0,1.6,0.0,3.1,1020.7,0.0
14532,2020032805,0.0,91.0,1.3,0.0,3.0,1020.7,0.0
14533,2020032806,0.0,91.0,2.3,0.0,3.3,1020.7,2.0
14534,2020032807,0.0,85.0,4.1,59.0,3.1,1020.6,26.0
14535,2020032808,0.0,75.0,6.0,60.0,3.0,1020.6,77.0
14536,2020032809,0.0,64.0,8.2,60.0,3.3,1020.2,131.0
14537,2020032810,0.0,51.0,10.6,60.0,4.0,1019.8,178.0
14538,2020032811,0.0,42.0,12.1,60.0,4.5,1019.2,211.0
14539,2020032812,0.0,40.0,13.8,60.0,5.2,1018.7,227.0
14540,2020032813,0.0,37.0,14.3,60.0,5.2,1018.0,228.0
14541,2020032814,0.0,36.0,14.7,60.0,5.2,1017.4,212.0
14542,2020032815,0.0,35.0,14.2,60.0,5.8,1017.0,176.0
14543,2020032816,0.0,35.0,13.4,60.0,5.8,1016.8,128.0
14544,2020032817,0.0,35.0,12.3,41.0,6.1,1016.9,75.0
14545,2020032818,0.0,39.0,11.0,0.0,5.5,1017.5,28.0
14546,2020032819,0.0,52.0,10.1,0.0,5.1,1018.2,2.0
14547,2020032820,0.0,59.0,8.3,0.0,5.7,1018.4,0.0
14548,2020032903,0.0,85.0,3.2,0.0,4.4,1018.0,0.0
14549,2020032904,0.0,81.0,2.9,0.0,4.7,1017.9,0.0
14550,2020032905,0.0,79.0,3.2,0.0,4.4,1018.0,0.0
14551,2020032906,0.0,79.0,3.3,0.0,5.2,1018.3,1.0
14552,2020032907,0.0,83.0,3.7,0.0,4.4,1018.8,4.0
14553,2020032908,0.0,88.0,4.1,0.0,4.7,1019.6,14.0
14554,2020032909,0.0,76.0,5.6,0.0,5.3,1020.2,22.0
14555,2020032910,0.1,78.0,5.0,0.0,6.8,1021.1,29.0
14556,2020032911,0.0,77.0,4.8,0.0,8.4,1022.2,19.0
14557,2020032912,0.0,80.0,4.0,0.0,9.3,1023.2,38.0
14558,2020032913,0.0,84.0,3.0,0.0,10.6,1024.3,67.0
14559,2020032914,0.0,80.0,3.5,5.0,8.0,1024.7,72.0
14560,2020032915,0.0,64.0,4.5,7.0,7.8,1025.1,88.0
14561,2020032916,0.0,60.0,4.0,0.0,8.4,1026.2,105.0
14562,2020032917,0.0,53.0,3.3,5.0,9.3,1027.0,49.0
14563,2020032918,0.0,55.0,2.3,0.0,8.2,1028.3,12.0
14564,2020032919,0.0,51.0,1.4,0.0,6.6,1029.3,2.0
14565,2020032920,0.0,43.0,0.5,0.0,6.6,1029.8,0.0
14566,2020033003,0.0,61.0,-2.5,0.0,3.0,1029.3,0.0
14567,2020033004,0.0,63.0,-2.8,0.0,2.9,1029.0,0.0
14568,2020033005,0.0,63.0,-2.6,0.0,2.9,1028.6,0.0
14569,2020033006,0.0,64.0,-1.7,27.0,2.6,1028.2,3.0
14570,2020033007,0.0,57.0,0.7,60.0,3.0,1028.0,39.0
14571,2020033008,0.0,45.0,2.2,37.0,4.8,1027.7,98.0
14572,2020033009,0.0,44.0,3.0,11.0,5.8,1027.4,103.0
14573,2020033010,0.0,45.0,3.3,4.0,6.3,1026.9,103.0
14574,2020033011,0.0,45.0,3.5,1.0,5.4,1026.3,118.0
14575,2020033012,0.0,53.0,3.1,0.0,5.5,1025.8,116.0
14576,2020033013,0.2,90.0,0.7,0.0,5.1,1025.9,106.0
14577,2020033014,0.5,88.0,0.9,0.0,3.8,1025.5,39.0
14578,2020033015,0.0,87.0,1.2,0.0,4.9,1025.2,24.0
14579,2020033016,0.0,87.0,1.6,0.0,3.9,1025.0,26.0
14580,2020033017,0.0,83.0,1.8,0.0,3.4,1025.3,21.0
14581,2020033018,0.0,84.0,1.9,0.0,3.0,1025.6,9.0
14582,2020033019,0.0,86.0,1.9,0.0,2.7,1025.8,1.0
14583,2020033020,0.0,89.0,1.7,0.0,2.7,1026.3,0.0
14584,2020033103,0.0,83.0,-0.2,0.0,3.3,1029.2,0.0
14585,2020033104,0.0,86.0,-1.3,0.0,3.5,1029.7,0.0
14586,2020033105,0.0,87.0,-2.1,0.0,2.8,1030.2,0.0
14587,2020033106,0.0,86.0,-0.8,29.0,2.7,1030.8,3.0
14588,2020033107,0.0,75.0,1.1,60.0,2.6,1031.3,40.0
14589,2020033108,0.0,63.0,2.4,60.0,3.7,1031.6,100.0
14590,2020033109,0.0,50.0,2.9,57.0,4.0,1031.7,138.0
14591,2020033110,0.0,48.0,2.7,24.0,4.5,1031.8,174.0
14592,2020033111,0.0,49.0,4.3,31.0,3.8,1031.5,215.0
14593,2020033112,0.0,48.0,3.4,1.0,3.2,1031.1,114.0
14594,2020033113,0.0,46.0,3.7,16.0,2.9,1030.7,102.0
14595,2020033114,0.0,40.0,4.5,11.0,2.7,1030.3,107.0
14596,2020033115,0.0,42.0,4.2,9.0,2.8,1029.9,97.0
14597,2020033116,0.0,43.0,4.0,12.0,2.8,1029.2,86.0
14598,2020033117,0.0,47.0,3.5,18.0,2.1,1028.9,44.0
14599,2020033118,0.0,48.0,2.4,17.0,2.3,1028.7,41.0
14600,2020033119,0.0,49.0,2.3,0.0,2.7,1028.5,4.0
14601,2020033120,0.0,52.0,1.8,0.0,1.8,1028.2,0.0
14602,2020040103,0.0,64.0,-1.5,0.0,2.3,1024.6,0.0
14603,2020040104,0.0,65.0,-1.8,0.0,2.5,1023.9,0.0
14604,2020040105,0.0,63.0,-1.5,0.0,2.6,1023.6,0.0
14605,2020040106,0.0,60.0,-0.5,30.0,2.6,1023.5,4.0
14606,2020040107,0.0,53.0,1.7,60.0,3.1,1023.1,40.0
14607,2020040108,0.0,47.0,4.8,60.0,3.2,1022.6,99.0
14608,2020040109,0.0,44.0,6.0,60.0,5.4,1022.0,156.0
14609,2020040110,0.0,43.0,7.6,60.0,6.0,1021.3,207.0
14610,2020040111,0.0,41.0,8.1,60.0,5.7,1020.5,242.0
14611,2020040112,0.0,43.0,8.2,56.0,5.7,1019.5,259.0
14612,2020040113,0.0,40.0,9.8,57.0,5.6,1018.7,259.0
14613,2020040114,0.0,37.0,9.9,58.0,5.9,1018.0,240.0
14614,2020040115,0.0,37.0,10.1,55.0,5.1,1017.2,200.0
14615,2020040116,0.0,48.0,9.0,14.0,5.8,1016.9,129.0
14616,2020040117,0.0,53.0,7.4,0.0,5.6,1016.8,66.0
14617,2020040118,0.0,53.0,6.8,14.0,4.5,1016.4,37.0
14618,2020040119,0.0,56.0,6.4,0.0,3.5,1016.5,4.0
14619,2020040120,0.0,57.0,6.6,0.0,3.3,1016.0,0.0
14620,2020040203,0.0,73.0,5.5,0.0,3.6,1013.9,0.0
14621,2020040204,0.0,73.0,5.3,0.0,3.3,1013.6,0.0
14622,2020040205,0.0,73.0,5.2,0.0,3.0,1013.3,0.0
14623,2020040206,0.0,74.0,5.2,0.0,3.0,1013.3,1.0
14624,2020040207,0.0,75.0,5.8,0.0,3.7,1013.2,12.0
14625,2020040208,0.0,70.0,6.5,0.0,4.0,1013.0,40.0
14626,2020040209,0.0,63.0,7.5,0.0,4.5,1012.7,71.0
14627,2020040210,0.0,54.0,8.6,0.0,5.3,1012.2,114.0
14628,2020040211,0.0,48.0,8.8,0.0,5.8,1011.8,165.0
14629,2020040212,0.0,47.0,8.6,0.0,5.5,1011.2,113.0
14630,2020040213,0.0,43.0,9.4,0.0,5.1,1010.2,94.0
14631,2020040214,0.0,40.0,9.9,14.0,5.3,1009.4,153.0
14632,2020040215,0.0,37.0,10.6,50.0,5.5,1008.4,158.0
14633,2020040216,0.0,40.0,10.7,58.0,5.7,1007.9,118.0
14634,2020040217,0.0,44.0,9.5,60.0,6.5,1007.7,93.0
14635,2020040218,0.0,49.0,8.1,11.0,5.5,1007.7,38.0
14636,2020040219,0.0,54.0,6.9,0.0,4.4,1007.7,4.0
14637,2020040220,0.0,57.0,6.3,0.0,3.6,1007.1,0.0
14638,2020040303,0.0,67.0,6.7,0.0,5.3,1006.9,0.0
14639,2020040304,0.0,69.0,6.2,0.0,5.1,1007.5,0.0
14640,2020040305,0.0,66.0,5.8,0.0,6.4,1008.5,0.0
14641,2020040306,0.0,58.0,5.3,32.0,7.3,1009.8,2.0
14642,2020040307,0.0,58.0,6.1,60.0,7.6,1010.5,38.0
14643,2020040308,0.0,53.0,7.1,60.0,7.9,1011.1,94.0
14644,2020040309,0.0,51.0,7.5,39.0,7.6,1011.9,150.0
14645,2020040310,0.0,51.0,8.7,27.0,7.5,1012.6,157.0
14646,2020040311,0.0,45.0,9.1,41.0,7.2,1013.0,230.0
14647,2020040312,0.0,47.0,8.6,23.0,7.3,1013.5,215.0
14648,2020040313,0.0,42.0,9.2,7.0,6.7,1013.6,278.0
14649,2020040314,0.0,37.0,10.7,46.0,6.8,1013.7,178.0
14650,2020040315,0.0,33.0,10.0,31.0,7.2,1014.2,124.0
14651,2020040316,0.0,39.0,9.8,36.0,6.5,1014.8,118.0
14652,2020040317,0.0,47.0,9.3,50.0,6.0,1015.4,54.0
14653,2020040318,0.0,50.0,7.1,18.0,4.9,1016.2,35.0
14654,2020040319,0.0,53.0,6.6,0.0,3.4,1017.3,4.0
14655,2020040320,0.0,58.0,5.4,0.0,1.9,1018.0,0.0
14656,2020040403,0.0,60.0,5.5,0.0,3.4,1021.8,0.0
14657,2020040404,0.0,62.0,5.2,0.0,3.5,1022.4,0.0
14658,2020040405,0.0,66.0,4.8,0.0,2.6,1023.2,0.0
14659,2020040406,0.0,66.0,5.0,0.0,2.1,1024.0,2.0
14660,2020040407,0.0,61.0,6.1,29.0,2.9,1024.8,23.0
14661,2020040408,0.0,56.0,7.4,60.0,2.5,1025.4,87.0
14662,2020040409,0.0,49.0,8.1,57.0,3.4,1026.1,160.0
14663,2020040410,0.0,45.0,9.8,54.0,2.9,1026.5,215.0
14664,2020040411,0.0,42.0,10.2,50.0,3.6,1026.4,176.0
14665,2020040412,0.0,46.0,9.7,29.0,3.4,1026.4,232.0
14666,2020040413,0.0,38.0,11.7,38.0,3.0,1026.6,232.0
14667,2020040414,0.0,34.0,12.1,54.0,2.5,1026.7,252.0
14668,2020040415,0.0,31.0,12.1,60.0,2.1,1026.7,212.0
14669,2020040416,0.0,33.0,11.9,60.0,1.5,1026.9,163.0
14670,2020040417,0.0,38.0,11.5,60.0,1.3,1027.2,104.0
14671,2020040418,0.0,34.0,10.7,25.0,0.5,1027.8,47.0
14672,2020040419,0.0,39.0,9.4,0.0,0.9,1028.7,6.0
14673,2020040420,0.0,42.0,8.5,0.0,1.6,1029.1,0.0
14674,2020040503,0.0,66.0,3.3,0.0,2.6,1030.8,0.0
14675,2020040504,0.0,66.0,2.8,0.0,2.7,1030.9,0.0
14676,2020040505,0.0,67.0,2.5,0.0,2.6,1031.3,0.0
14677,2020040506,0.0,66.0,4.1,38.0,1.9,1032.0,6.0
14678,2020040507,0.0,57.0,7.1,60.0,2.6,1032.0,45.0
14679,2020040508,0.0,47.0,10.5,60.0,3.8,1032.0,111.0
14680,2020040509,0.0,42.0,12.0,60.0,4.7,1031.8,145.0
14681,2020040510,0.0,39.0,13.3,60.0,5.9,1031.3,210.0
14682,2020040511,0.0,39.0,15.0,60.0,5.3,1030.3,245.0
14683,2020040512,0.0,34.0,14.8,60.0,5.1,1030.0,264.0
14684,2020040513,0.0,34.0,15.4,60.0,5.2,1029.5,264.0
14685,2020040514,0.0,30.0,15.6,60.0,5.8,1028.9,245.0
14686,2020040515,0.0,29.0,15.7,60.0,5.3,1028.3,210.0
14687,2020040516,0.0,30.0,15.5,60.0,5.5,1027.6,161.0
14688,2020040517,0.0,29.0,14.9,60.0,5.9,1027.2,103.0
14689,2020040518,0.0,33.0,13.8,25.0,4.8,1027.1,46.0
14690,2020040519,0.0,38.0,12.1,0.0,3.7,1027.2,6.0
14691,2020040520,0.0,40.0,11.4,0.0,3.8,1027.1,0.0
14692,2020040603,0.0,56.0,5.8,0.0,2.8,1025.2,0.0
14693,2020040604,0.0,57.0,5.6,0.0,3.3,1024.9,0.0
14694,2020040605,0.0,58.0,5.0,0.0,3.7,1024.9,0.0
14695,2020040606,0.0,54.0,6.5,41.0,3.6,1025.0,7.0
14696,2020040607,0.0,45.0,9.6,60.0,4.3,1024.9,50.0
14697,2020040608,0.0,39.0,12.5,60.0,4.6,1024.8,111.0
14698,2020040609,0.0,36.0,14.7,60.0,6.2,1024.5,170.0
14699,2020040610,0.0,30.0,16.9,60.0,5.7,1024.5,219.0
14700,2020040611,0.0,28.0,18.7,60.0,5.1,1024.1,252.0
14701,2020040612,0.0,26.0,19.7,60.0,5.9,1023.8,270.0
14702,2020040613,0.0,25.0,20.9,60.0,5.9,1023.4,268.0
14703,2020040614,0.0,22.0,21.3,60.0,5.5,1023.0,248.0
14704,2020040615,0.0,23.0,21.4,60.0,5.2,1023.0,213.0
14705,2020040616,0.0,24.0,21.0,60.0,5.3,1022.9,162.0
14706,2020040617,0.0,25.0,20.5,60.0,4.9,1023.0,105.0
14707,2020040618,0.0,27.0,19.2,24.0,2.3,1023.2,46.0
14708,2020040619,0.0,30.0,17.7,0.0,1.5,1023.8,6.0
14709,2020040620,0.0,42.0,13.0,0.0,1.3,1024.0,0.0
14710,2020040703,0.0,58.0,8.5,0.0,1.4,1025.8,0.0
14711,2020040704,0.0,62.0,7.4,0.0,1.1,1026.4,0.0
14712,2020040705,0.0,63.0,7.8,0.0,1.2,1027.2,0.0
14713,2020040706,0.0,60.0,10.1,39.0,1.7,1028.0,7.0
14714,2020040707,0.0,59.0,12.6,60.0,4.0,1029.1,46.0
14715,2020040708,0.0,62.0,14.0,60.0,5.6,1029.9,102.0
14716,2020040709,0.0,66.0,15.4,60.0,5.3,1030.4,157.0
14717,2020040710,0.0,62.0,16.3,60.0,5.6,1031.0,203.0
14718,2020040711,0.0,59.0,17.9,60.0,3.6,1031.2,238.0
14719,2020040712,0.0,53.0,19.1,60.0,2.9,1031.2,256.0
14720,2020040713,0.0,47.0,19.2,60.0,4.1,1031.4,257.0
14721,2020040714,0.0,43.0,19.5,60.0,3.9,1031.3,241.0
14722,2020040715,0.0,41.0,19.3,60.0,3.8,1031.1,207.0
14723,2020040716,0.0,42.0,18.7,60.0,3.6,1031.3,160.0
14724,2020040717,0.0,47.0,17.5,60.0,3.6,1031.5,103.0
14725,2020040718,0.0,48.0,15.7,25.0,4.0,1031.7,46.0
14726,2020040719,0.0,42.0,14.2,0.0,4.9,1032.5,7.0
14727,2020040720,0.0,44.0,12.3,0.0,4.2,1032.7,0.0
14728,2020040803,0.0,64.0,6.6,0.0,2.5,1032.2,0.0
14729,2020040804,0.0,66.0,6.4,0.0,3.3,1031.7,0.0
14730,2020040805,0.0,69.0,5.8,0.0,2.4,1031.4,0.0
14731,2020040806,0.0,62.0,8.4,40.0,3.3,1031.0,7.0
14732,2020040807,0.0,56.0,10.9,60.0,3.5,1030.5,46.0
14733,2020040808,0.0,47.0,13.2,60.0,3.9,1030.2,102.0
14734,2020040809,0.0,45.0,15.4,60.0,3.2,1029.4,158.0
14735,2020040810,0.0,44.0,17.6,60.0,3.0,1028.7,207.0
14736,2020040811,0.0,44.0,19.2,60.0,3.0,1027.6,240.0
14737,2020040812,0.0,42.0,20.5,60.0,3.5,1026.7,257.0
14738,2020040813,0.0,36.0,21.5,60.0,3.7,1025.7,258.0
14739,2020040814,0.0,29.0,21.7,60.0,3.6,1024.8,243.0
14740,2020040815,0.0,26.0,21.8,60.0,3.0,1023.9,211.0
14741,2020040816,0.0,25.0,21.8,60.0,2.7,1023.3,163.0
14742,2020040817,0.0,25.0,21.0,60.0,2.9,1023.0,104.0
14743,2020040818,0.0,26.0,19.8,23.0,1.5,1022.7,48.0
14744,2020040819,0.0,38.0,15.1,0.0,0.6,1022.9,8.0
14745,2020040820,0.0,40.0,14.1,0.0,0.4,1022.7,0.0
14746,2020040903,0.0,68.0,7.5,0.0,0.8,1021.0,0.0
14747,2020040904,0.0,66.0,9.1,0.0,2.1,1021.2,0.0
14748,2020040905,0.0,69.0,8.6,0.0,2.7,1021.7,0.0
14749,2020040906,0.0,71.0,10.2,16.0,2.9,1022.3,7.0
14750,2020040907,0.0,59.0,12.1,60.0,4.1,1022.8,44.0
14751,2020040908,0.0,58.0,13.3,50.0,4.9,1023.1,101.0
14752,2020040909,0.0,51.0,14.3,51.0,5.2,1023.5,142.0
14753,2020040910,0.0,48.0,15.8,55.0,5.0,1023.5,209.0
14754,2020040911,0.0,45.0,16.4,60.0,6.3,1023.4,242.0
